±âÁØ³âµµ,ÇàÁ¤±¸¿ªÄÚµå,Åë°èÇ×¸ñ,Åë°è°ª
2023,34570320,ga_sd_001,443
2023,34570320,ga_sd_002,318
2023,34570320,ga_sd_003,38
2023,34570320,ga_sd_005,575
2023,34570320,ga_sd_006,29
2023,34570330,ga_sd_001,438
2023,34570330,ga_sd_002,342
2023,34570330,ga_sd_003,57
2023,34570330,ga_sd_005,569
2023,34570330,ga_sd_006,32
2023,34570340,ga_sd_001,276
2023,34570340,ga_sd_002,179
2023,34570340,ga_sd_003,25
2023,34570340,ga_sd_004,N/A
2023,34570340,ga_sd_005,332
2023,34570340,ga_sd_006,19
2023,34570350,ga_sd_001,328
2023,34570350,ga_sd_002,282
2023,34570350,ga_sd_003,45
2023,34570350,ga_sd_005,443
2023,34570350,ga_sd_006,28
2023,34570360,ga_sd_001,850
2023,34570360,ga_sd_002,744
2023,34570360,ga_sd_003,103
2023,34570360,ga_sd_004,N/A
2023,34570360,ga_sd_005,1192
2023,34570360,ga_sd_006,101
2023,34570370,ga_sd_001,368
2023,34570370,ga_sd_002,280
2023,34570370,ga_sd_003,34
2023,34570370,ga_sd_004,N/A
2023,34570370,ga_sd_005,467
2023,34570370,ga_sd_006,24
2023,34570380,ga_sd_001,638
2023,34570380,ga_sd_002,497
2023,34570380,ga_sd_003,80
2023,34570380,ga_sd_005,760
2023,34570380,ga_sd_006,36
2023,34570390,ga_sd_001,519
2023,34570390,ga_sd_002,362
2023,34570390,ga_sd_003,58
2023,34570390,ga_sd_004,N/A
2023,34570390,ga_sd_005,667
2023,34570390,ga_sd_006,40
2023,34570400,ga_sd_001,560
2023,34570400,ga_sd_002,470
2023,34570400,ga_sd_003,68
2023,34570400,ga_sd_004,N/A
2023,34570400,ga_sd_005,714
2023,34570400,ga_sd_006,53
2023,34580110,ga_sd_001,3254
2023,34580110,ga_sd_002,4373
2023,34580110,ga_sd_003,352
2023,34580110,ga_sd_004,N/A
2023,34580110,ga_sd_005,4705
2023,34580110,ga_sd_006,347
2023,34580120,ga_sd_001,1161
2023,34580120,ga_sd_002,897
2023,34580120,ga_sd_003,126
2023,34580120,ga_sd_005,1553
2023,34580120,ga_sd_006,114
2023,34580310,ga_sd_001,363
2023,34580310,ga_sd_002,241
2023,34580310,ga_sd_003,37
2023,34580310,ga_sd_004,N/A
2023,34580310,ga_sd_005,418
2023,34580310,ga_sd_006,38
2023,34580320,ga_sd_001,632
2023,34580320,ga_sd_002,447
2023,34580320,ga_sd_003,67
2023,34580320,ga_sd_005,1008
2023,34580320,ga_sd_006,55
2023,34580330,ga_sd_001,854
2023,34580330,ga_sd_002,551
2023,34580330,ga_sd_003,70
2023,34580330,ga_sd_004,N/A
2023,34580330,ga_sd_005,1112
2023,34580330,ga_sd_006,72
2023,34580340,ga_sd_001,888
2023,34580340,ga_sd_002,536
2023,34580340,ga_sd_003,60
2023,34580340,ga_sd_005,1091
2023,34580340,ga_sd_006,58
2023,34580350,ga_sd_001,665
2023,34580350,ga_sd_002,452
2023,34580350,ga_sd_003,47
2023,34580350,ga_sd_004,N/A
2023,34580350,ga_sd_005,959
2023,34580350,ga_sd_006,75
2023,34580360,ga_sd_001,344
2023,34580360,ga_sd_002,219
2023,34580360,ga_sd_003,40
2023,34580360,ga_sd_004,N/A
2023,34580360,ga_sd_005,420
2023,34580360,ga_sd_006,18
2023,35011600,ga_sd_001,676
2023,35011600,ga_sd_002,835
2023,35011600,ga_sd_003,88
2023,35011600,ga_sd_005,1209
2023,35011600,ga_sd_006,61
2023,35011610,ga_sd_001,877
2023,35011610,ga_sd_002,1270
2023,35011610,ga_sd_003,86
2023,35011610,ga_sd_005,1695
2023,35011610,ga_sd_006,88
2023,35011620,ga_sd_001,1296
2023,35011620,ga_sd_002,2268
2023,35011620,ga_sd_003,198
2023,35011620,ga_sd_005,2255
2023,35011620,ga_sd_006,119
2023,35011630,ga_sd_001,1354
2023,35011630,ga_sd_002,3188
2023,35011630,ga_sd_003,203
2023,35011630,ga_sd_005,4010
2023,35011630,ga_sd_006,194
2023,35011640,ga_sd_001,1063
2023,35011640,ga_sd_002,1817
2023,35011640,ga_sd_003,100
2023,35011640,ga_sd_004,N/A
2023,35011640,ga_sd_005,3476
2023,35011640,ga_sd_006,149
2023,35011650,ga_sd_001,3768
2023,35011650,ga_sd_002,8384
2023,35011650,ga_sd_003,463
2023,35011650,ga_sd_004,N/A
2023,35011650,ga_sd_005,5124
2023,35011650,ga_sd_006,191
2023,35011660,ga_sd_001,3104
2023,35011660,ga_sd_002,7344
2023,35011660,ga_sd_003,435
2023,35011660,ga_sd_004,N/A
2023,35011660,ga_sd_005,5842
2023,35011660,ga_sd_006,250
2023,35011670,ga_sd_001,1205
2023,35011670,ga_sd_002,2075
2023,35011670,ga_sd_003,130
2023,35011670,ga_sd_005,1761
2023,35011670,ga_sd_006,90
2023,35011680,ga_sd_001,1141
2023,35011680,ga_sd_002,2206
2023,35011680,ga_sd_003,169
2023,35011680,ga_sd_005,2074
2023,35011680,ga_sd_006,41
2023,35011690,ga_sd_001,1865
2023,35011690,ga_sd_002,3940
2023,35011690,ga_sd_003,240
2023,35011690,ga_sd_004,N/A
2023,35011690,ga_sd_005,2421
2023,35011690,ga_sd_006,98
2023,35011700,ga_sd_001,1294
2023,35011700,ga_sd_002,2260
2023,35011700,ga_sd_003,161
2023,35011700,ga_sd_004,N/A
2023,35011700,ga_sd_005,1889
2023,35011700,ga_sd_006,99
2023,35011710,ga_sd_001,926
2023,35011710,ga_sd_002,1582
2023,35011710,ga_sd_003,120
2023,35011710,ga_sd_005,1487
2023,35011710,ga_sd_006,59
2023,35011720,ga_sd_001,1402
2023,35011720,ga_sd_002,2654
2023,35011720,ga_sd_003,191
2023,35011720,ga_sd_004,N/A
2023,35011720,ga_sd_005,1610
2023,35011720,ga_sd_006,63
2023,35011740,ga_sd_001,980
2023,35011740,ga_sd_002,1522
2023,35011740,ga_sd_003,123
2023,35011740,ga_sd_005,1663
2023,35011740,ga_sd_006,105
2023,35011750,ga_sd_001,428
2023,35011750,ga_sd_002,454
2023,35011750,ga_sd_003,51
2023,35011750,ga_sd_005,875
2023,35011750,ga_sd_006,56
2023,35011760,ga_sd_001,1099
2023,35011760,ga_sd_002,1615
2023,35011760,ga_sd_003,145
2023,35011760,ga_sd_005,1897
2023,35011760,ga_sd_006,126
2023,35011770,ga_sd_001,466
2023,35011770,ga_sd_002,789
2023,35011770,ga_sd_003,64
2023,35011770,ga_sd_004,N/A
2023,35011770,ga_sd_005,931
2023,35011770,ga_sd_006,61
2023,35011780,ga_sd_001,2534
2023,35011780,ga_sd_002,7462
2023,35011780,ga_sd_003,357
2023,35011780,ga_sd_004,N/A
2023,35011780,ga_sd_005,6303
2023,35011780,ga_sd_006,241
2023,35011790,ga_sd_001,2376
2023,35011790,ga_sd_002,5989
2023,35011790,ga_sd_003,274
2023,35011790,ga_sd_004,N/A
2023,35011790,ga_sd_005,8745
2023,35011790,ga_sd_006,447
2023,35012540,ga_sd_001,1500
2023,35012540,ga_sd_002,3164
2023,35012540,ga_sd_003,267
2023,35012540,ga_sd_004,N/A
2023,35012540,ga_sd_005,2111
2023,35012540,ga_sd_006,99
2023,35012550,ga_sd_001,1016
2023,35012550,ga_sd_002,1632
2023,35012550,ga_sd_003,135
2023,35012550,ga_sd_004,N/A
2023,35012550,ga_sd_005,2190
2023,35012550,ga_sd_006,142
2023,35012560,ga_sd_001,2172
2023,35012560,ga_sd_002,5625
2023,35012560,ga_sd_003,313
2023,35012560,ga_sd_005,5501
2023,35012560,ga_sd_006,257
2023,35012570,ga_sd_001,1574
2023,35012570,ga_sd_002,3250
2023,35012570,ga_sd_003,205
2023,35012570,ga_sd_004,N/A
2023,35012570,ga_sd_005,4740
2023,35012570,ga_sd_006,233
2023,35012580,ga_sd_001,616
2023,35012580,ga_sd_002,731
2023,35012580,ga_sd_003,72
2023,35012580,ga_sd_005,5053
2023,35012580,ga_sd_006,201
2023,35012590,ga_sd_001,917
2023,35012590,ga_sd_002,1432
2023,35012590,ga_sd_003,122
2023,35012590,ga_sd_004,N/A
2023,35012590,ga_sd_005,3187
2023,35012590,ga_sd_006,106
2023,35012600,ga_sd_001,728
2023,35012600,ga_sd_002,1007
2023,35012600,ga_sd_003,80
2023,35012600,ga_sd_004,N/A
2023,35012600,ga_sd_005,2122
2023,35012600,ga_sd_006,90
2023,35012610,ga_sd_001,1023
2023,35012610,ga_sd_002,2104
2023,35012610,ga_sd_003,132
2023,35012610,ga_sd_004,N/A
2023,35012610,ga_sd_005,2210
2023,35012610,ga_sd_006,90
2023,35012620,ga_sd_001,1145
2023,35012620,ga_sd_002,2112
2023,35012620,ga_sd_003,154
2023,35012620,ga_sd_004,N/A
2023,35012620,ga_sd_005,3530
2023,35012620,ga_sd_006,129
2023,35012630,ga_sd_001,1699
2023,35012630,ga_sd_002,3577
2023,35012630,ga_sd_003,239
2023,35012630,ga_sd_004,N/A
2023,35012630,ga_sd_005,1947
2023,35012630,ga_sd_006,70
2023,35012650,ga_sd_001,3849
2023,35012650,ga_sd_002,13572
2023,35012650,ga_sd_003,604
2023,35012650,ga_sd_004,N/A
2023,35012650,ga_sd_005,5102
2023,35012650,ga_sd_006,262
2023,35012660,ga_sd_001,2127
2023,35012660,ga_sd_002,4715
2023,35012660,ga_sd_003,317
2023,35012660,ga_sd_004,N/A
2023,35012660,ga_sd_005,2626
2023,35012660,ga_sd_006,101
2023,35012670,ga_sd_001,1081
2023,35012670,ga_sd_002,2005
2023,35012670,ga_sd_003,124
2023,35012670,ga_sd_004,N/A
2023,35012670,ga_sd_005,2406
2023,35012670,ga_sd_006,126
2023,35012690,ga_sd_001,1451
2023,35012690,ga_sd_002,2045
2023,35012690,ga_sd_003,186
2023,35012690,ga_sd_004,N/A
2023,35012690,ga_sd_005,2230
2023,35012690,ga_sd_006,146
2023,35012700,ga_sd_001,2028
2023,35012700,ga_sd_002,7531
2023,35012700,ga_sd_003,350
2023,35012700,ga_sd_005,2627
2023,35012700,ga_sd_006,150
2023,35012710,ga_sd_001,1414
2023,35012710,ga_sd_002,2986
2023,35012710,ga_sd_003,176
2023,35012710,ga_sd_004,N/A
2023,35012710,ga_sd_005,2059
2023,35012710,ga_sd_006,108
2023,35020110,ga_sd_001,424
2023,35020110,ga_sd_002,341
2023,35020110,ga_sd_003,50
2023,35020110,ga_sd_004,N/A
2023,35020110,ga_sd_005,465
2023,35020110,ga_sd_006,31
2023,35020310,ga_sd_001,434
2023,35020310,ga_sd_002,770
2023,35020310,ga_sd_003,48
2023,35020310,ga_sd_004,N/A
2023,35020310,ga_sd_005,462
2023,35020310,ga_sd_006,27
2023,35020320,ga_sd_001,340
2023,35020320,ga_sd_002,462
2023,35020320,ga_sd_003,53
2023,35020320,ga_sd_004,N/A
2023,35020320,ga_sd_005,382
2023,35020320,ga_sd_006,12
2023,35020330,ga_sd_001,332
2023,35020330,ga_sd_002,314
2023,35020330,ga_sd_003,44
2023,35020330,ga_sd_005,831
2023,35020330,ga_sd_006,28
2023,35020340,ga_sd_001,330
2023,35020340,ga_sd_002,261
2023,35020340,ga_sd_003,34
2023,35020340,ga_sd_005,421
2023,35020340,ga_sd_006,22
2023,35020350,ga_sd_001,641
2023,35020350,ga_sd_002,586
2023,35020350,ga_sd_003,77
2023,35020350,ga_sd_005,713
2023,35020350,ga_sd_006,50
2023,35020360,ga_sd_001,400
2023,35020360,ga_sd_002,377
2023,35020360,ga_sd_003,51
2023,35020360,ga_sd_004,N/A
2023,35020360,ga_sd_005,332
2023,35020360,ga_sd_006,22
2023,35020370,ga_sd_001,404
2023,35020370,ga_sd_002,304
2023,35020370,ga_sd_003,43
2023,35020370,ga_sd_004,N/A
2023,35020370,ga_sd_005,457
2023,35020370,ga_sd_006,23
2023,35020380,ga_sd_001,318
2023,35020380,ga_sd_002,247
2023,35020380,ga_sd_003,20
2023,35020380,ga_sd_005,338
2023,35020380,ga_sd_006,15
2023,35020390,ga_sd_001,286
2023,35020390,ga_sd_002,290
2023,35020390,ga_sd_003,34
2023,35020390,ga_sd_005,418
2023,35020390,ga_sd_006,86
2023,35020400,ga_sd_001,319
2023,35020400,ga_sd_002,368
2023,35020400,ga_sd_003,49
2023,35020400,ga_sd_005,380
2023,35020400,ga_sd_006,26
2023,35020510,ga_sd_001,239
2023,35020510,ga_sd_002,288
2023,35020510,ga_sd_003,27
2023,35020510,ga_sd_005,486
2023,35020510,ga_sd_006,30
2023,35020530,ga_sd_001,604
2023,35020530,ga_sd_002,680
2023,35020530,ga_sd_003,39
2023,35020530,ga_sd_005,897
2023,35020530,ga_sd_006,60
2023,35020550,ga_sd_001,739
2023,35020550,ga_sd_002,957
2023,35020550,ga_sd_003,84
2023,35020550,ga_sd_004,N/A
2023,35020550,ga_sd_005,1121
2023,35020550,ga_sd_006,75
2023,35020560,ga_sd_001,610
2023,35020560,ga_sd_002,735
2023,35020560,ga_sd_003,72
2023,35020560,ga_sd_005,1091
2023,35020560,ga_sd_006,58
2023,35020600,ga_sd_001,468
2023,35020600,ga_sd_002,603
2023,35020600,ga_sd_003,34
2023,35020600,ga_sd_005,830
2023,35020600,ga_sd_006,62
2023,35020640,ga_sd_001,1216
2023,35020640,ga_sd_002,1980
2023,35020640,ga_sd_003,127
2023,35020640,ga_sd_004,N/A
2023,35020640,ga_sd_005,1716
2023,35020640,ga_sd_006,101
2023,35020650,ga_sd_001,2038
2023,35020650,ga_sd_002,4939
2023,35020650,ga_sd_003,243
2023,35020650,ga_sd_004,N/A
2023,35020650,ga_sd_005,3894
2023,35020650,ga_sd_006,190
2023,35020660,ga_sd_001,783
2023,35020660,ga_sd_002,1015
2023,35020660,ga_sd_003,93
2023,35020660,ga_sd_005,1627
2023,35020660,ga_sd_006,77
2023,35020670,ga_sd_001,944
2023,35020670,ga_sd_002,1348
2023,35020670,ga_sd_003,86
2023,35020670,ga_sd_004,N/A
2023,35020670,ga_sd_005,1820
2023,35020670,ga_sd_006,68
2023,35020680,ga_sd_001,348
2023,35020680,ga_sd_002,392
2023,35020680,ga_sd_003,34
2023,35020680,ga_sd_005,301
2023,35020680,ga_sd_006,22
2023,35020690,ga_sd_001,3725
2023,35020690,ga_sd_002,10162
2023,35020690,ga_sd_003,601
2023,35020690,ga_sd_004,N/A
2023,35020690,ga_sd_005,5956
2023,35020690,ga_sd_006,257
2023,35020700,ga_sd_001,1388
2023,35020700,ga_sd_002,2214
2023,35020700,ga_sd_003,150
2023,35020700,ga_sd_004,N/A
2023,35020700,ga_sd_005,2444
2023,35020700,ga_sd_006,162
2023,35020710,ga_sd_001,2034
2023,35020710,ga_sd_002,3968
2023,35020710,ga_sd_003,267
2023,35020710,ga_sd_005,2901
2023,35020710,ga_sd_006,109
2023,35020720,ga_sd_001,1592
2023,35020720,ga_sd_002,2531
2023,35020720,ga_sd_003,160
2023,35020720,ga_sd_005,4698
2023,35020720,ga_sd_006,315
2023,35020730,ga_sd_001,957
2023,35020730,ga_sd_002,1358
2023,35020730,ga_sd_003,89
2023,35020730,ga_sd_005,3315
2023,35020730,ga_sd_006,235
2023,35020740,ga_sd_001,2589
2023,35020740,ga_sd_002,5408
2023,35020740,ga_sd_003,307
2023,35020740,ga_sd_004,N/A
2023,35020740,ga_sd_005,5762
2023,35020740,ga_sd_006,356
2023,35030110,ga_sd_001,766
2023,35030110,ga_sd_002,901
2023,35030110,ga_sd_003,87
2023,35030110,ga_sd_005,1004
2023,35030110,ga_sd_006,36
2023,35030310,ga_sd_001,748
2023,35030310,ga_sd_002,1128
2023,35030310,ga_sd_003,95
2023,35030310,ga_sd_004,N/A
2023,35030310,ga_sd_005,1214
2023,35030310,ga_sd_006,60
2023,35030320,ga_sd_001,816
2023,35030320,ga_sd_002,884
2023,35030320,ga_sd_003,111
2023,35030320,ga_sd_004,5
2023,35030320,ga_sd_005,976
2023,35030320,ga_sd_006,67
2023,35030330,ga_sd_001,305
2023,35030330,ga_sd_002,259
2023,35030330,ga_sd_003,32
2023,35030330,ga_sd_004,N/A
2023,35030330,ga_sd_005,342
2023,35030330,ga_sd_006,17
2023,35030340,ga_sd_001,244
2023,35030340,ga_sd_002,162
2023,35030340,ga_sd_003,25
2023,35030340,ga_sd_005,235
2023,35030340,ga_sd_006,14
2023,35030350,ga_sd_001,254
2023,35030350,ga_sd_002,216
2023,35030350,ga_sd_003,25
2023,35030350,ga_sd_005,347
2023,35030350,ga_sd_006,15
2023,35030360,ga_sd_001,374
2023,35030360,ga_sd_002,285
2023,35030360,ga_sd_003,32
2023,35030360,ga_sd_004,N/A
2023,35030360,ga_sd_005,437
2023,35030360,ga_sd_006,27
2023,35030370,ga_sd_001,391
2023,35030370,ga_sd_002,338
2023,35030370,ga_sd_003,48
2023,35030370,ga_sd_005,478
2023,35030370,ga_sd_006,26
2023,35030380,ga_sd_001,478
2023,35030380,ga_sd_002,314
2023,35030380,ga_sd_003,32
2023,35030380,ga_sd_005,535
2023,35030380,ga_sd_006,33
2023,35030390,ga_sd_001,411
2023,35030390,ga_sd_002,397
2023,35030390,ga_sd_003,47
2023,35030390,ga_sd_005,532
2023,35030390,ga_sd_006,37
2023,35030400,ga_sd_001,640
2023,35030400,ga_sd_002,696
2023,35030400,ga_sd_003,67
2023,35030400,ga_sd_004,N/A
2023,35030400,ga_sd_005,653
2023,35030400,ga_sd_006,43
2023,35030410,ga_sd_001,637
2023,35030410,ga_sd_002,483
2023,35030410,ga_sd_003,43
2023,35030410,ga_sd_004,N/A
2023,35030410,ga_sd_005,901
2023,35030410,ga_sd_006,54
2023,35030420,ga_sd_001,511
2023,35030420,ga_sd_002,571
2023,35030420,ga_sd_003,70
2023,35030420,ga_sd_005,749
2023,35030420,ga_sd_006,52
2023,35030430,ga_sd_001,322
2023,35030430,ga_sd_002,315
2023,35030430,ga_sd_003,47
2023,35030430,ga_sd_005,350
2023,35030430,ga_sd_006,26
2023,35030440,ga_sd_001,256
2023,35030440,ga_sd_002,154
2023,35030440,ga_sd_003,31
2023,35030440,ga_sd_004,N/A
2023,35030440,ga_sd_005,265
2023,35030440,ga_sd_006,7
2023,35030510,ga_sd_001,327
2023,35030510,ga_sd_002,300
2023,35030510,ga_sd_003,24
2023,35030510,ga_sd_005,804
2023,35030510,ga_sd_006,54
2023,35030530,ga_sd_001,463
2023,35030530,ga_sd_002,638
2023,35030530,ga_sd_003,46
2023,35030530,ga_sd_005,857
2023,35030530,ga_sd_006,45
2023,35030550,ga_sd_001,659
2023,35030550,ga_sd_002,830
2023,35030550,ga_sd_003,87
2023,35030550,ga_sd_004,N/A
2023,35030550,ga_sd_005,1434
2023,35030550,ga_sd_006,76
2023,35030570,ga_sd_001,2014
2023,35030570,ga_sd_002,3717
2023,35030570,ga_sd_003,248
2023,35030570,ga_sd_004,N/A
2023,35030570,ga_sd_005,3134
2023,35030570,ga_sd_006,199
2023,35030580,ga_sd_001,957
2023,35030580,ga_sd_002,1468
2023,35030580,ga_sd_003,114
2023,35030580,ga_sd_005,1804
2023,35030580,ga_sd_006,111
2023,35030590,ga_sd_001,1229
2023,35030590,ga_sd_002,1441
2023,35030590,ga_sd_003,149
2023,35030590,ga_sd_004,N/A
2023,35030590,ga_sd_005,1894
2023,35030590,ga_sd_006,133
2023,35030610,ga_sd_001,3179
2023,35030610,ga_sd_002,7005
2023,35030610,ga_sd_003,449
2023,35030610,ga_sd_004,N/A
2023,35030610,ga_sd_005,4787
2023,35030610,ga_sd_006,229
2023,35030620,ga_sd_001,780
2023,35030620,ga_sd_002,1668
2023,35030620,ga_sd_003,93
2023,35030620,ga_sd_005,992
2023,35030620,ga_sd_006,77
2023,35030650,ga_sd_001,1265
2023,35030650,ga_sd_002,1753
2023,35030650,ga_sd_003,152
2023,35030650,ga_sd_004,N/A
2023,35030650,ga_sd_005,8224
2023,35030650,ga_sd_006,242
2023,35030660,ga_sd_001,2072
2023,35030660,ga_sd_002,3819
2023,35030660,ga_sd_003,268
2023,35030660,ga_sd_004,N/A
2023,35030660,ga_sd_005,2968
2023,35030660,ga_sd_006,149
2023,35030690,ga_sd_001,593
2023,35030690,ga_sd_002,1053
2023,35030690,ga_sd_003,84
2023,35030690,ga_sd_005,694
2023,35030690,ga_sd_006,66
2023,35030700,ga_sd_001,2292
2023,35030700,ga_sd_002,6036
2023,35030700,ga_sd_003,335
2023,35030700,ga_sd_004,N/A
2023,35030700,ga_sd_005,4068
2023,35030700,ga_sd_006,224
2023,35030710,ga_sd_001,1042
2023,35030710,ga_sd_002,2596
2023,35030710,ga_sd_003,97
2023,35030710,ga_sd_005,1905
2023,35030710,ga_sd_006,105
2023,35030720,ga_sd_001,1779
2023,35030720,ga_sd_002,4398
2023,35030720,ga_sd_003,204
2023,35030720,ga_sd_004,N/A
2023,35030720,ga_sd_005,3614
2023,35030720,ga_sd_006,235
2023,35040110,ga_sd_001,656
2023,35040110,ga_sd_002,635
2023,35040110,ga_sd_003,57
2023,35040110,ga_sd_005,1014
2023,35040110,ga_sd_006,53
2023,35040310,ga_sd_001,530
2023,35040310,ga_sd_002,491
2023,35040310,ga_sd_003,52
2023,35040310,ga_sd_005,744
2023,35040310,ga_sd_006,54
2023,35040320,ga_sd_001,372
2023,35040320,ga_sd_002,297
2023,35040320,ga_sd_003,27
2023,35040320,ga_sd_005,546
2023,35040320,ga_sd_006,33
2023,35040330,ga_sd_001,306
2023,35040330,ga_sd_002,228
2023,35040330,ga_sd_003,24
2023,35040330,ga_sd_005,395
2023,35040330,ga_sd_006,19
2023,35040340,ga_sd_001,366
2023,35040340,ga_sd_002,278
2023,35040340,ga_sd_003,39
2023,35040340,ga_sd_004,N/A
2023,35040340,ga_sd_005,535
2023,35040340,ga_sd_006,33
2023,35040350,ga_sd_001,256
2023,35040350,ga_sd_002,187
2023,35040350,ga_sd_003,22
2023,35040350,ga_sd_005,323
2023,35040350,ga_sd_006,16
2023,35040360,ga_sd_001,246
2023,35040360,ga_sd_002,204
2023,35040360,ga_sd_003,25
2023,35040360,ga_sd_005,291
2023,35040360,ga_sd_006,19
2023,35040370,ga_sd_001,288
2023,35040370,ga_sd_002,219
2023,35040370,ga_sd_003,20
2023,35040370,ga_sd_005,421
2023,35040370,ga_sd_006,31
2023,35040380,ga_sd_001,327
2023,35040380,ga_sd_002,283
2023,35040380,ga_sd_003,27
2023,35040380,ga_sd_004,N/A
2023,35040380,ga_sd_005,488
2023,35040380,ga_sd_006,26
2023,35040390,ga_sd_001,467
2023,35040390,ga_sd_002,392
2023,35040390,ga_sd_003,35
2023,35040390,ga_sd_005,644
2023,35040390,ga_sd_006,52
2023,35040400,ga_sd_001,400
2023,35040400,ga_sd_002,289
2023,35040400,ga_sd_003,29
2023,35040400,ga_sd_005,564
2023,35040400,ga_sd_006,38
2023,35040410,ga_sd_001,207
2023,35040410,ga_sd_002,162
2023,35040410,ga_sd_003,17
2023,35040410,ga_sd_005,352
2023,35040410,ga_sd_006,28
2023,35040420,ga_sd_001,298
2023,35040420,ga_sd_002,251
2023,35040420,ga_sd_003,34
2023,35040420,ga_sd_004,N/A
2023,35040420,ga_sd_005,434
2023,35040420,ga_sd_006,9
2023,35040430,ga_sd_001,170
2023,35040430,ga_sd_002,119
2023,35040430,ga_sd_003,7
2023,35040430,ga_sd_005,296
2023,35040430,ga_sd_006,12
2023,35040440,ga_sd_001,292
2023,35040440,ga_sd_002,213
2023,35040440,ga_sd_003,21
2023,35040440,ga_sd_004,N/A
2023,35040440,ga_sd_005,437
2023,35040440,ga_sd_006,28
2023,35040510,ga_sd_001,1451
2023,35040510,ga_sd_002,2620
2023,35040510,ga_sd_003,145
2023,35040510,ga_sd_005,3286
2023,35040510,ga_sd_006,210
2023,35040520,ga_sd_001,322
2023,35040520,ga_sd_002,430
2023,35040520,ga_sd_003,31
2023,35040520,ga_sd_005,416
2023,35040520,ga_sd_006,35
2023,35040530,ga_sd_001,2004
2023,35040530,ga_sd_002,3698
2023,35040530,ga_sd_003,255
2023,35040530,ga_sd_004,N/A
2023,35040530,ga_sd_005,2331
2023,35040530,ga_sd_006,139
2023,35040540,ga_sd_001,390
2023,35040540,ga_sd_002,391
2023,35040540,ga_sd_003,57
2023,35040540,ga_sd_004,N/A
2023,35040540,ga_sd_005,570
2023,35040540,ga_sd_006,34
2023,35040570,ga_sd_001,599
2023,35040570,ga_sd_002,863
2023,35040570,ga_sd_003,61
2023,35040570,ga_sd_005,991
2023,35040570,ga_sd_006,65
2023,35040580,ga_sd_001,438
2023,35040580,ga_sd_002,528
2023,35040580,ga_sd_003,44
2023,35040580,ga_sd_005,787
2023,35040580,ga_sd_006,52
2023,35040590,ga_sd_001,493
2023,35040590,ga_sd_002,464
2023,35040590,ga_sd_003,56
2023,35040590,ga_sd_004,N/A
2023,35040590,ga_sd_005,1103
2023,35040590,ga_sd_006,35
2023,35040600,ga_sd_001,988
2023,35040600,ga_sd_002,1779
2023,35040600,ga_sd_003,118
2023,35040600,ga_sd_004,N/A
2023,35040600,ga_sd_005,1157
2023,35040600,ga_sd_006,76
2023,35050110,ga_sd_001,541
2023,35050110,ga_sd_002,435
2023,35050110,ga_sd_003,37
2023,35050110,ga_sd_005,642
2023,35050110,ga_sd_006,55
2023,35050310,ga_sd_001,347
2023,35050310,ga_sd_002,293
2023,35050310,ga_sd_003,38
2023,35050310,ga_sd_004,N/A
2023,35050310,ga_sd_005,398
2023,35050310,ga_sd_006,27
2023,35050320,ga_sd_001,157
2023,35050320,ga_sd_002,114
2023,35050320,ga_sd_003,16
2023,35050320,ga_sd_005,208
2023,35050320,ga_sd_006,6
2023,35050330,ga_sd_001,258
2023,35050330,ga_sd_002,232
2023,35050330,ga_sd_003,33
2023,35050330,ga_sd_005,332
2023,35050330,ga_sd_006,14
2023,35050340,ga_sd_001,255
2023,35050340,ga_sd_002,199
2023,35050340,ga_sd_003,22
2023,35050340,ga_sd_005,342
2023,35050340,ga_sd_006,17
2023,35050350,ga_sd_001,331
2023,35050350,ga_sd_002,249
2023,35050350,ga_sd_003,27
2023,35050350,ga_sd_005,446
2023,35050350,ga_sd_006,20
2023,35050360,ga_sd_001,211
2023,35050360,ga_sd_002,169
2023,35050360,ga_sd_003,14
2023,35050360,ga_sd_005,343
2023,35050360,ga_sd_006,18
2023,35050370,ga_sd_001,185
2023,35050370,ga_sd_002,162
2023,35050370,ga_sd_003,15
2023,35050370,ga_sd_005,245
2023,35050370,ga_sd_006,17
2023,35050380,ga_sd_001,180
2023,35050380,ga_sd_002,164
2023,35050380,ga_sd_003,29
2023,35050380,ga_sd_005,265
2023,35050380,ga_sd_006,15
2023,35050390,ga_sd_001,129
2023,35050390,ga_sd_002,107
2023,35050390,ga_sd_003,11
2023,35050390,ga_sd_005,188
2023,35050390,ga_sd_006,18
2023,35050400,ga_sd_001,201
2023,35050400,ga_sd_002,146
2023,35050400,ga_sd_003,17
2023,35050400,ga_sd_005,310
2023,35050400,ga_sd_006,17
2023,35050410,ga_sd_001,237
2023,35050410,ga_sd_002,203
2023,35050410,ga_sd_003,26
2023,35050410,ga_sd_005,333
2023,35050410,ga_sd_006,14
2023,35050420,ga_sd_001,285
2023,35050420,ga_sd_002,254
2023,35050420,ga_sd_003,46
2023,35050420,ga_sd_005,347
2023,35050420,ga_sd_006,17
2023,35050430,ga_sd_001,382
2023,35050430,ga_sd_002,333
2023,35050430,ga_sd_003,35
2023,35050430,ga_sd_005,470
2023,35050430,ga_sd_006,40
2023,35050440,ga_sd_001,286
2023,35050440,ga_sd_002,209
2023,35050440,ga_sd_003,22
2023,35050440,ga_sd_005,361
2023,35050440,ga_sd_006,19
2023,35050450,ga_sd_001,298
2023,35050450,ga_sd_002,230
2023,35050450,ga_sd_003,19
2023,35050450,ga_sd_005,401
