기준연도,격자코드,통계항목,통계값
2023,11040520,cp_bem_008,33
2023,11040520,cp_bem_009,276
2023,11040520,cp_bem_010,62
2023,11040520,cp_bem_011,24
2023,11040520,cp_bem_012,165
2023,11040520,cp_bem_013,69
2023,11040520,cp_bem_014,46
2023,11040520,cp_bem_015,21
2023,11040520,cp_bem_016,162
2023,11040520,cp_bem_017,291
2023,11040520,cp_bem_018,31
2023,11040520,cp_bem_019,125
2023,11040540,cp_bem_001,N/A
2023,11040540,cp_bem_003,1139
2023,11040540,cp_bem_004,135
2023,11040540,cp_bem_005,43
2023,11040540,cp_bem_006,1104
2023,11040540,cp_bem_007,5158
2023,11040540,cp_bem_008,198
2023,11040540,cp_bem_009,523
2023,11040540,cp_bem_010,64
2023,11040540,cp_bem_011,164
