기준년도,행정구역코드,통계항목,통계값
2023,21060630,to_in_006,15.8
2023,21060640,to_in_006,12.2
2023,21060650,to_in_006,24.3
2023,21070530,to_in_006,12.8
2023,21070540,to_in_006,18
2023,21070550,to_in_006,11.8
2023,21070560,to_in_006,24
2023,21070570,to_in_006,17.6
2023,21070580,to_in_006,19.2
2023,21070590,to_in_006,9.1
2023,21070600,to_in_006,12.8
2023,21070610,to_in_006,11.9
2023,21070620,to_in_006,12.6
2023,21070630,to_in_006,9.9
2023,21070660,to_in_006,12.7
2023,21070670,to_in_006,8.4
2023,21070680,to_in_006,16
2023,21070690,to_in_006,10.2
2023,21070700,to_in_006,5
2023,21070710,to_in_006,10.9
2023,21080510,to_in_006,11.1
2023,21080520,to_in_006,10.7
2023,21080530,to_in_006,8.1
2023,21080540,to_in_006,12.1
2023,21080550,to_in_006,19
2023,21080560,to_in_006,9.1
2023,21080570,to_in_006,7
2023,21080580,to_in_006,9.6
2023,21080590,to_in_006,17.6
2023,21080600,to_in_006,17.9
2023,21080610,to_in_006,13.4
2023,21080620,to_in_006,15.7
2023,21080630,to_in_006,18.3
2023,21090530,to_in_006,17.1
2023,21090540,to_in_006,16.6
2023,21090560,to_in_006,10.2
2023,21090580,to_in_006,8.1
2023,21090590,to_in_006,6.4
2023,21090620,to_in_006,9.1
2023,21090640,to_in_006,23.7
2023,21090650,to_in_006,10.8
2023,21090660,to_in_006,14.9
2023,21090670,to_in_006,13
2023,21090680,to_in_006,15.8
2023,21090690,to_in_006,17.7
2023,21090700,to_in_006,17.2
2023,21090710,to_in_006,16.4
2023,21090720,to_in_006,5.5
2023,21090730,to_in_006,12.6
2023,21090740,to_in_006,19.6
2023,21090750,to_in_006,23.7
2023,21100510,to_in_006,12.1
2023,21100520,to_in_006,15.4
2023,21100530,to_in_006,8.7
2023,21100540,to_in_006,18.4
2023,21100550,to_in_006,12.7
2023,21100560,to_in_006,10.8
2023,21100570,to_in_006,9.4
2023,21100580,to_in_006,12.7
2023,21100590,to_in_006,14.1
2023,21100600,to_in_006,15.3
2023,21100610,to_in_006,13.7
2023,21100620,to_in_006,15.5
2023,21100630,to_in_006,13.3
2023,21100640,to_in_006,20.4
2023,21100650,to_in_006,10.5
2023,21100660,to_in_006,6.2
2023,21110510,to_in_006,3.6
2023,21110520,to_in_006,7.4
2023,21110570,to_in_006,8.3
2023,21110580,to_in_006,12
2023,21110590,to_in_006,13.6
2023,21110600,to_in_006,8.8
2023,21110610,to_in_006,7.5
2023,21110640,to_in_006,5.8
2023,21110670,to_in_006,12
2023,21110680,to_in_006,6.9
2023,21110690,to_in_006,15.2
2023,21110700,to_in_006,15.1
2023,21110710,to_in_006,17.4
2023,21110720,to_in_006,7
2023,21110730,to_in_006,6.7
2023,21110740,to_in_006,18
2023,21120510,to_in_006,6.6
2023,21120520,to_in_006,14.8
2023,21120530,to_in_006,4.5
2023,21120550,to_in_006,3.6
2023,21120560,to_in_006,19.4
2023,21120580,to_in_006,7.5
2023,21120590,to_in_006,35.1
2023,21120600,to_in_006,34.8
2023,21130510,to_in_006,18.6
2023,21130520,to_in_006,20.1
2023,21130530,to_in_006,10.3
2023,21130540,to_in_006,14.6
2023,21130550,to_in_006,15.9
2023,21130560,to_in_006,17.1
2023,21130570,to_in_006,15.5
2023,21130580,to_in_006,8.7
2023,21130590,to_in_006,7.3
2023,21130600,to_in_006,13.1
2023,21130620,to_in_006,18
2023,21130630,to_in_006,14.2
2023,21140510,to_in_006,15.2
2023,21140520,to_in_006,17.1
2023,21140530,to_in_006,8.6
2023,21140540,to_in_006,14.2
2023,21140550,to_in_006,12.8
2023,21140560,to_in_006,8.7
2023,21140570,to_in_006,11.6
2023,21140580,to_in_006,5.3
2023,21140590,to_in_006,14
2023,21140600,to_in_006,15.3
2023,21150510,to_in_006,6.9
2023,21150520,to_in_006,11.5
2023,21150540,to_in_006,6.1
2023,21150550,to_in_006,14.4
2023,21150560,to_in_006,11
2023,21150570,to_in_006,6.8
2023,21150600,to_in_006,14.2
2023,21150610,to_in_006,9.2
2023,21150620,to_in_006,11
2023,21150630,to_in_006,12.6
2023,21150640,to_in_006,16
2023,21150650,to_in_006,7.3
2023,21510110,to_in_006,13
2023,21510111,to_in_006,24.6
2023,21510120,to_in_006,9.8
2023,21510130,to_in_006,29.2
2023,21510330,to_in_006,11.4
2023,22010540,to_in_006,10.9
2023,22010560,to_in_006,4.6
2023,22010590,to_in_006,9
2023,22010610,to_in_006,24.6
2023,22010620,to_in_006,20.1
2023,22010640,to_in_006,9.4
2023,22010650,to_in_006,21
2023,22010660,to_in_006,16.3
2023,22010670,to_in_006,20.5
2023,22010680,to_in_006,16
2023,22010690,to_in_006,16.9
2023,22010700,to_in_006,8.9
2023,22020510,to_in_006,16.8
2023,22020520,to_in_006,21
2023,22020530,to_in_006,21.7
2023,22020540,to_in_006,10.3
2023,22020550,to_in_006,12.7
2023,22020560,to_in_006,11.6
2023,22020580,to_in_006,17.9
2023,22020590,to_in_006,8.4
2023,22020600,to_in_006,7.6
2023,22020610,to_in_006,11.8
2023,22020620,to_in_006,9.1
2023,22020630,to_in_006,20.9
2023,22020650,to_in_006,9.1
2023,22020660,to_in_006,10.6
2023,22020680,to_in_006,10.3
2023,22020690,to_in_006,10.4
2023,22020710,to_in_006,13.9
2023,22020730,to_in_006,17.3
2023,22020740,to_in_006,13.4
2023,22020760,to_in_006,22.5
2023,22020770,to_in_006,16.6
2023,22020780,to_in_006,28
2023,22030510,to_in_006,12.3
2023,22030520,to_in_006,6.5
2023,22030530,to_in_006,8.5
2023,22030540,to_in_006,7
2023,22030550,to_in_006,7.1
2023,22030560,to_in_006,7.9
2023,22030570,to_in_006,7.1
2023,22030580,to_in_006,6.3
2023,22030590,to_in_006,7
2023,22030600,to_in_006,8.4
2023,22030610,to_in_006,14.9
2023,22030620,to_in_006,9.7
2023,22030630,to_in_006,13.5
2023,22030640,to_in_006,13.7
2023,22030650,to_in_006,10.4
2023,22030660,to_in_006,12.3
2023,22030680,to_in_006,10.2
2023,22040510,to_in_006,14.8
2023,22040530,to_in_006,7.6
2023,22040540,to_in_006,19
2023,22040550,to_in_006,11.2
2023,22040560,to_in_006,9.1
2023,22040570,to_in_006,8.5
2023,22040580,to_in_006,5.3
2023,22040590,to_in_006,8.1
2023,22040600,to_in_006,6.3
2023,22040610,to_in_006,11.1
2023,22040640,to_in_006,8.6
2023,22040650,to_in_006,6.6
2023,22040660,to_in_006,7.1
2023,22050510,to_in_006,21.7
2023,22050520,to_in_006,19.3
2023,22050550,to_in_006,7.8
2023,22050560,to_in_006,23.3
2023,22050570,to_in_006,17.9
2023,22050610,to_in_006,5.9
2023,22050620,to_in_006,10.7
2023,22050630,to_in_006,2.9
2023,22050640,to_in_006,7.1
2023,22050650,to_in_006,3.3
2023,22050660,to_in_006,15.7
2023,22050700,to_in_006,8
2023,22050710,to_in_006,18.3
2023,22050740,to_in_006,12.5
2023,22050750,to_in_006,22.7
2023,22050760,to_in_006,12.3
2023,22050770,to_in_006,10.3
2023,22050780,to_in_006,9.6
2023,22050790,to_in_006,14.5
2023,22050810,to_in_006,9
2023,22050820,to_in_006,15.7
2023,22050830,to_in_006,18.1
2023,22050840,to_in_006,11.8
2023,22060510,to_in_006,22.8
2023,22060520,to_in_006,16.1
2023,22060530,to_in_006,26.4
2023,22060540,to_in_006,29.6
2023,22060550,to_in_006,17.5
2023,22060560,to_in_006,10.7
2023,22060570,to_in_006,21.3
2023,22060580,to_in_006,17.1
2023,22060590,to_in_006,20.5
2023,22060600,to_in_006,11.8
2023,22060610,to_in_006,22.4
2023,22060620,to_in_006,14.5
2023,22060630,to_in_006,17.3
2023,22060640,to_in_006,12.5
2023,22060650,to_in_006,17.2
2023,22060660,to_in_006,13
2023,22060670,to_in_006,9.2
2023,22060680,to_in_006,13.2
2023,22060690,to_in_006,7.8
2023,22060700,to_in_006,16.6
2023,22060710,to_in_006,18
2023,22060720,to_in_006,17.6
2023,22060730,to_in_006,15.3
2023,22070550,to_in_006,11.2
2023,22070560,to_in_006,19.3
2023,22070570,to_in_006,16.8
2023,22070580,to_in_006,8.2
2023,22070590,to_in_006,13.5
2023,22070600,to_in_006,10.2
2023,22070610,to_in_006,5.6
2023,22070630,to_in_006,7.5
2023,22070650,to_in_006,15.9
2023,22070660,to_in_006,10.6
2023,22070670,to_in_006,6.5
2023,22070680,to_in_006,12.6
2023,22070690,to_in_006,8.3
2023,22070700,to_in_006,8.3
2023,22070710,to_in_006,9.7
2023,22070720,to_in_006,12
2023,22070730,to_in_006,11.6
2023,22070740,to_in_006,9.2
2023,22070750,to_in_006,14.2
2023,22070760,to_in_006,8.5
2023,22070770,to_in_006,26.9
2023,22070780,to_in_006,16.3
2023,22070790,to_in_006,36.6
2023,22510110,to_in_006,13.1
2023,22510120,to_in_006,11.4
2023,22510130,to_in_006,25.2
2023,22510140,to_in_006,33.8
2023,22510150,to_in_006,20.1
2023,22510160,to_in_006,17
2023,22510310,to_in_006,14
2023,22510320,to_in_006,6.1
2023,22510360,to_in_006,25.4
2023,22520111,to_in_006,12.3
2023,22520311,to_in_006,4.4
2023,22520312,to_in_006,5.6
2023,22520313,to_in_006,6.2
2023,22520314,to_in_006,4.2
2023,22520315,to_in_006,5.3
2023,22520316,to_in_006,5.7
2023,22520317,to_in_006,2.8
2023,23010520,to_in_006,7.5
2023,23010530,to_in_006,11.3
2023,23010540,to_in_006,14.1
2023,23010560,to_in_006,7.4
2023,23010570,to_in_006,6
2023,23010580,to_in_006,6.7
2023,23010630,to_in_006,4.8
2023,23010640,to_in_006,10.5
2023,23010650,to_in_006,15
2023,23010670,to_in_006,7.5
2023,23010681,to_in_006,31.4
2023,23010691,to_in_006,30.2
2023,23020510,to_in_006,13
2023,23020520,to_in_006,9.9
2023,23020530,to_in_006,9.6
2023,23020550,to_in_006,13.9
2023,23020570,to_in_006,7.2
2023,23020580,to_in_006,13.5
2023,23020590,to_in_006,6.6
2023,23020600,to_in_006,13.7
2023,23020610,to_in_006,16.2
2023,23020630,to_in_006,17.8
2023,23020640,to_in_006,7.5
2023,23040510,to_in_006,14.7
2023,23040520,to_in_006,10.5
2023,23040530,to_in_006,12.4
2023,23040540,to_in_006,11.9
2023,23040550,to_in_006,11.1
2023,23040560,to_in_006,10.1
2023,23040570,to_in_006,18.6
2023,23040580,to_in_006,14.2
2023,23040590,to_in_006,18.6
2023,23040600,to_in_006,15.2
2023,23040640,to_in_006,16.4
2023,23040650,to_in_006,22.9
2023,23040660,to_in_006,29.6
2023,23040680,to_in_006,30.3
2023,23040690,to_in_006,29.8
2023,23050510,to_in_006,18
2023,23050521,to_in_006,20.7
2023,23050530,to_in_006,8.8
2023,23050540,to_in_006,7.7
2023,23050550,to_in_006,10
2023,23050561,to_in_006,15.3
2023,23050570,to_in_006,11.1
2023,23050580,to_in_006,12
2023,23050590,to_in_006,9.3
